frame #,zcr,energy,energy_entropy,spectral_centroid,spectral_spread,spectral_entropy,spectral_flux,spectral_rolloff,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,chroma_std
42,0.045580298426232485,0.0667787721979004,3.3038560641869545,0.10383740227119237,0.13762201198925228,0.3142212642628764,0.0005619659576377875,0.09006802721088436,-18.454426379746153,1.4105886822099098,0.03484866997209552,0.15277946376091883,0.1087135183071272,0.35952181694024177,-0.0089274556304723,0.6442605581826255,0.1758702223967631,-0.23059446447479903,-0.3242019404593846,-0.2729873649445169,0.5024567275860422,0.0006025529741167711,0.0017348786356969714,0.005630493410377863,0.003741317336307262,0.0007673179431006423,0.0013008033640792682,0.0017770125604575986,0.0021365442014981066,0.003937531227584688,0.08948708401447492,0.0026120502566791526,0.002510799519790723,0.024099963123306825
43,0.04680484375708649,0.07050598224643154,3.301648171306584,0.11830681581511997,0.14506307020792603,0.32611404483589673,0.0005371557248842325,0.08934240362811792,-18.362775862233985,1.4969194076101473,0.11943535504314642,0.13543993377270797,-0.07140142735853477,0.5380828940237223,0.007830114736273291,0.47585999080214103,-0.024846424980076776,-0.26793612374082476,-0.2877539854132845,-0.2940219766877853,0.5376683749683266,0.0007798471385743746,0.0018001771949624867,0.05063058627806268,0.019340671168995564,0.002830321423605127,0.0019287037069813614,0.00629841961526563,0.0011400971101289564,0.0018862309502944105,0.04052303932959155,0.007634408114164522,0.000987122531265071,0.01623437231628356
44,0.044355753095378474,0.064842050477009,3.3063906203346587,0.0989229539082941,0.11959033935059832,0.27100955639597984,0.0006278151253768938,0.08507936507936507,-18.72602748029016,1.3050809116853388,-0.008717998597096037,0.06717057395588519,-0.020957875130354072,0.5327974951522271,0.18906289026058487,0.5642527231700039,0.09753845320505841,-0.27036409655108334,-0.3384922059535082,-0.2611657492783359,0.5570795748372774,0.00017929478269864302,0.0009138102280121457,0.008016065668150307,0.001581486203116534,0.0013891460753162445,0.0007954800639165693,0.0010160054348638218,0.0013205371761841008,0.0022767842497828537,0.053179607844462476,0.001910876016653767,0.00042681829359742543,0.014334971793885152
45,0.04299514717220736,0.06783991148321161,3.3145633628866507,0.10066105715021027,0.1260845408020087,0.3125487048803681,0.0007360035252614624,0.06421768707482993,-18.597248184616117,1.626767512128708,0.2794547343867238,-0.005958212378654328,-0.07803043192328779,0.14686980346784528,0.18147349907970958,0.4019550458894481,-0.1830072471755228,-0.26500232166600457,0.02756849891160559,-0.22443256940009315,0.14607864035070328,0.0011004929368887,0.00363988683330865,0.032330831253921784,0.006710812840268489,0.008415928655664907,0.0022083853374108954,0.0025190902785532467,0.003246248671291263,0.00454428623322152,0.025328274605168392,0.001570158967798788,0.0008921956257794828,0.009788076348998918
46,0.05206585332668148,0.05108595128319874,3.2826928774319337,0.10709273869709335,0.12508712492072388,0.4103694661764177,0.000753674189686513,0.09006802721088436,-18.636970815267272,1.305118664966599,0.1698690365898634,-0.016807968365412648,-0.030939403775834817,0.4028612190489941,0.049260623459661,0.23872122892543107,-0.1003882803581537,-0.3290620829852998,-0.3011529377868536,-0.10717606539037997,0.4521960319904738,0.000270917199650524,0.004547986500121662,0.02447046478622434,0.0023427723429862396,0.00795291784947293,0.0026087342056896534,0.0037048016800122897,0.0008371015566701498,0.0006099201460041247,0.006775311687063479,0.001628349765845087,0.0011573741337155405,0.006389669185115285
47,0.05084130799582748,0.0641239658710233,3.3129181910253123,0.11130439658978022,0.13876835600650025,0.42220375035587443,0.0005735191954385622,0.08979591836734693,-18.09040372221575,1.4394696847463773,0.1456447835958196,0.17844422849311203,0.17978085694810547,0.26415020965626235,-0.2955049479439241,0.21305009960654964,-0.20998504199743956,-0.14126164803321473,-0.043528094137058014,-0.06909048819971032,0.2575719698036842,0.0012954230899319588,0.015619972548877642,0.033673092184830083,0.03212142712018401,0.0026912178153995687,0.005549093122164785,0.0020870494862015284,0.0009674229977015252,0.0027087824859428245,0.01090320119642181,0.0022244615087749853,0.0004814800120351374,0.011444766743886791
48,0.05206585332668148,0.06938498464854277,3.310268855144815,0.112100618263042,0.13775623881267834,0.3986836847042252,0.0006674413572589474,0.09342403628117914,-18.087722304664595,1.4469548977458966,0.10658122452646568,0.07839784401625219,0.14212915391393305,0.3619963003583858,0.1227718288860365,0.4428419578081627,-0.16690596065353433,-0.23247166724169105,-0.1451090863118392,-0.11756015511019471,0.3317125654361565,0.002756470271508134,0.03076265261128032,0.05444511972449902,0.004127199088912383,0.00931141916812657,0.0009092901450665667,0.00084940733863038,0.0010072170747956514,0.0078415689082851,0.009982638796022809,0.004132641046908988,0.002737631014288293,0.01534713370032285
49,0.05233797451131571,0.06302011599275557,3.297367183761121,0.11079290477942018,0.13444925639703575,0.4482058824884873,0.0007525616350933625,0.08689342403628118,-18.090430715725812,1.401883223757807,0.1151479068375357,0.0840057935770923,0.059806256224099914,0.2874241085672553,-0.011374000978686467,0.33593419756812637,0.07385754954347304,-0.13609238890263503,-0.17471130091468123,-0.19523465912333934,0.12007594791164093,0.0007506424030664306,0.025159494063312606,0.01150621273985119,0.027491801687189125,0.012130098670954301,0.009066796456202422,0.02401198145075543,0.0023061013465988005,0.0029553122921783795,0.00642789395437558,0.0021834202261652746,0.003740517001156794,0.009319426052131699
50,0.05192979273436437,0.07169323272590097,3.292040275269981,0.11199960514892651,0.13152115804621434,0.45015294013054824,0.0008836898132330372,0.0855328798185941,-18.361307190251473,1.26100859293628,-0.053863771805094184,-0.0423754739790624,0.23449953782487395,0.5127030877840216,0.051434007166620596,0.11666791071997387,0.07143372512032853,-0.031029464395437148,-0.027959666081373048,-0.06786682082699719,0.08812178841808967,0.00045196959315678447,0.01125144355277888,0.000823142393532113,0.014971876308654283,0.009475201732790903,0.0019510365931526595,0.19103050821162218,0.0007341359586406933,0.0005276814770996138,0.0018759343065295115,0.0016085836124267886,0.0006034175888903766,0.05190626882711256
51,0.04544423783391537,0.06151832610245355,3.3039620126698113,0.10770694766782865,0.13104051857953258,0.36131574032447916,0.0006960885773420212,0.08471655328798186,-18.896475107256368,1.3600832283369209,0.0001155966448815604,0.20050341012297446,0.43705168252750815,0.49302041101259053,-0.17759755519848186,-0.036693000124772876,0.04668814396269984,-0.10575097136443222,-0.1932907666683903,0.04361109547063218,0.3822156133799865,0.001370131062465548,0.0064466166531278665,0.0006949853249983923,0.0005650588879825084,0.0005906358757410443,0.0006146124822931796,0.3355700818205232,0.0008661196386193418,0.0009706180577650963,0.0018145038742416772,0.0009231327522469301,0.0014715076717470845,0.09234938033936756
52,0.05301827747290126,0.0688787687411339,3.290909996314363,0.1271636813021156,0.15297608579720445,0.3772486001438136,0.0005745565281012484,0.08517006802721089,-18.682189513836622,1.6122172112452566,0.19854378268288161,0.13802221824548347,0.3805965577900404,0.3768640693500387,-0.18297194698334643,0.01029759010285175,0.09110282581339696,-0.15094480755053674,0.015152144950105056,-0.015148081007047016,0.30902599817752974,0.0017731315618586322,0.01054166463167311,0.0021750861760260424,0.0006477888651902014,0.003056830805493738,0.006641611795028243,0.15482687298723427,0.005615042832040583,0.0031546164355901038,0.004534152705162688,0.0015008738716965058,0.0021448660498413407,0.04182478817023408
53,0.044128985441516624,0.06447143035613412,3.2995459890341725,0.11457146506321018,0.14370349621962147,0.29427620558207995,0.000638895762094296,0.08526077097505669,-19.063900997199706,1.331197017307609,0.12681859223212769,0.2261007596779984,0.3953933561219892,0.4533476656109818,-0.2197800779500408,0.07395956174378367,0.0869996842556128,-0.13128117913852344,0.03327205805115852,-0.0017170048356105888,0.5175948471768905,0.001913482886915474,0.01589156425059918,0.0017676387315404742,0.0009082621169921274,0.0011256704205118964,0.0009846847412475935,0.37624695008696374,0.0011113557578617628,0.0011506056104155851,0.0022458440582869437,0.000412730202716434,0.0013111903312154252,0.10334415613557306
54,0.04317656129529684,0.06826919035340046,3.290313226515779,0.09671871122940817,0.11972596860713776,0.3403230237743027,0.001065040253058942,0.056598639455782314,-19.01158868254971,1.3493659351548501,-0.02696504609432457,0.14795405911335044,0.7197339364821381,0.511349490098819,0.07185427166660316,-0.03110183739259059,0.028535905295145325,-0.013400806350862597,-0.1014907165391554,0.03944200408261126,0.648052589998735,0.0029647358418828347,0.03639488794074375,0.003978242555499129,0.013493310522287076,0.007893853225801804,0.007991567244639603,0.08781975794726513,0.03275060494396467,0.0030067829297828115,0.0049690754637515865,0.0013856787116081814,0.0006253026071610885,0.024212692717893898
55,0.045761712549321966,0.06698563137878676,3.3031661659868594,0.10450321352950355,0.12790125682005438,0.31753956964442137,0.0010617147007457247,0.0563265306122449,-19.174927260328385,1.3928620137845993,-0.08028393980185561,0.12146731639521757,0.8084181858133673,0.49382525397115185,-0.08013061015746792,-0.3705968088037426,0.06319173678329879,0.20050827289891587,-0.11400276149111627,0.029999499405237176,0.5167627164854371,0.001434506330771972,0.02506393416945527,0.0006423642471469918,0.0004815498085136505,0.0004232687993040625,0.00033018907350562015,0.3779961770722512,0.001056791370614363,0.0004725111333861413,0.0017199029185698887,0.0016836212471170392,0.00024846372086808336,0.1038447641362403
56,0.05156696448818541,0.06106693265925019,3.2919638689856585,0.11527254468359169,0.14348736133065423,0.5879196254046166,0.0010833943843499185,0.10077097505668935,-18.80903851494216,1.3743197316302402,0.1340486624522432,0.21889860236592965,0.49267310837092837,0.6880494516196565,-0.053815068357258064,-0.15143818604645948,-0.19296506890667664,0.3787878097116788,-0.1274729671312404,-0.2777718772277239,0.5278165345699996,0.0010306082498083174,0.017182781074964532,0.0029539987947103832,0.0018471341636526401,0.002575836523865074,0.0013096849494662942,0.06807632912126066,0.022691324168663617,0.006978815642858986,0.008469999065737031,0.005003754992774044,0.001704760217694699,0.01822364869896118
57,0.04907252029570502,0.06887696791421,3.318447679397988,0.1079823140301898,0.12415007476122669,0.36040302629822263,0.0010586306978551815,0.09514739229024943,-19.373803685525868,1.227777430319156,0.45369547009861294,0.36682734727393096,0.46537313654588297,0.8086696520067999,-0.14390445677998448,-0.4736738130408094,-0.2762656510114125,0.46051694444596164,0.04702875686998305,-0.5112936065305849,0.318271156619943,0.002485083007669749,0.022959524593934473,0.001292922183599595,0.006342549706595915,0.0008448007241701245,0.0011184714069138802,0.33583540702247683,0.002178217441778438,0.0011633761249907324,0.0022451386337036514,0.0013747979850497413,0.0008045746687086727,0.09193685121967048
58,0.05773504467322781,0.07273064243549746,3.3167147055275454,0.10386190890333435,0.12184035291428093,0.49821099216827064,0.0011517156200974957,0.09922902494331065,-18.55835624971838,0.8941111765748033,0.18894584355673322,0.5312823960109816,0.6443111448901088,0.5351194098340998,-0.24357659037653398,-0.24961157581772891,-0.015429540280744475,0.3776565084548965,-0.2153568369035835,-0.2388869794513545,0.27076185726406643,0.0017340236394293102,0.027685496290145006,0.005553634055015137,0.018546481902001415,0.003199711392783651,0.0154953219189994,0.03511324756396456,0.004176745000063882,0.0030247959543666055,0.002547812447264494,0.001395077669256717,0.0014353608431100808,0.011054898049342145
59,0.046714136695541746,0.062218861266194296,3.3101736516437232,0.09273228883708994,0.11191811077080004,0.3757534457010535,0.0009076395805670529,0.07410430839002267,-18.86132423412175,1.1225350946944612,-0.07059490042476449,0.28018948902955354,0.4634948387873561,0.4305694302550068,-0.0707974719032129,-0.10902561496758598,0.033142865303187746,0.365507557034934,-0.0785535002754194,-0.0286944681555458,0.4749436800382729,0.0010211568254730938,0.04789040133198595,0.006909821427528839,0.017492671086118617,0.0021823486956065235,0.0007035565310935985,0.19159972154086072,0.0037203549149462324,0.0013718492794109296,0.001087354431232524,0.0013400737691750138,0.0003095892525225267,0.0524816154848353
60,0.04907252029570502,0.0647589676816362,3.308663514240724,0.12174614145681173,0.14820558489404392,0.45795254722745965,0.0005929573760171999,0.08507936507936507,-18.65981897442389,1.453320838775963,-0.0025695322818094155,0.10534253759263026,0.3192362404231419,0.45184714346902444,-0.1618277853430521,-0.135856634494181,-0.21025924082522632,0.21456595622800162,-0.07344155087379793,-0.2045566284079559,0.3673846874733245,0.001772902303030018,0.010988281873982982,0.0007476767069120952,0.0005251233094681005,0.001396372466966657,0.0009861459186518108,0.18894697884414763,0.003186734448071473,0.0035610658986503334,0.024772646167731293,0.00469083117941849,0.000814135501252347,0.05130932280141472
61,0.03950292530273482,0.0619885349806146,3.314146603639678,0.10710887114037114,0.13588304022131026,0.3510385940228569,0.000563191919140159,0.05668934240362812,-19.174681526548476,1.4422341928609748,0.11853644951858491,0.29164955942307164,0.5382884649025637,0.46671746447035156,-0.024228430934447973,-0.1265773126579711,-0.10221158734479434,0.13707788984570562,-0.06360792602073327,-0.1460635813979588,0.35546833269394323,0.0007397054207850148,0.008270660430797242,0.00038906425908447203,0.000655428176052758,0.0005643867378058387,0.0012233166957835637,0.3194870501689716,0.0020165171809961324,0.0007656345947568477,0.00057465609030491,0.0018771323958342296,0.0014196278557775705,0.08786090243158214
62,0.05007029797269717,0.06300959079410026,3.313493854927371,0.11135822939931246,0.138553147058782,0.49205019147636764,0.0005808438137986122,0.0982312925170068,-18.944113836756582,1.2258219233185605,0.07970662961794123,0.2793494925236112,0.505501259948351,0.5362800759269276,-0.17244522031516646,-0.14798299768672218,-0.23537463383113444,0.2517430349195402,-0.030565319083648203,-0.1796280933768165,0.34365531555911366,0.0015336359868095366,0.01452088822686558,0.0012712488425534925,0.0006907462671857333,0.0012075450241450624,0.004354492697571839,0.2503743676416788,0.006675708278341544,0.0038845144910920532,0.003821945858372817,0.002565191635490951,0.001178723447283366,0.06824960174126168
63,0.05406140868066579,0.07319947895341546,3.287231017768748,0.10939172172275584,0.12621981257779463,0.49602740505365633,0.0008404725910117013,0.09551020408163265,-18.850738814285332,1.1623140808276058,0.26621962490819123,0.19030517665305258,0.5152323261762575,0.5661128859447655,0.2114507769252322,-0.18448500164376624,-0.3777801372946573,0.18295031567412412,0.036644888675520446,-0.04479383962702642,0.1889610901868432,0.002569350378765488,0.003004852457906447,0.011549856335258252,0.016994803721238117,0.020407036313293395,0.002954844233667276,0.2628315360005418,0.0025324375046354656,0.00043842093153455687,0.002579767333578074,0.0011311314179122142,0.0006977947696606073,0.07130333098656776
64,0.053879994557576305,0.06798978717995614,3.3114084130564727,0.11067690835309126,0.12673609311357525,0.6116535051771613,0.0005163251855748715,0.10068027210884353,-18.921750879104,1.0113608518262296,0.33914789168252707,0.2037364800706101,0.4688887638417033,0.6803593150697045,0.1676524674429119,-0.3521482577182362,-0.5790845073264239,0.27462864337663195,0.23292964851269285,-0.12348665318096452,0.16886743894941733,0.0005420147498505175,0.017060683020698884,0.002726634107789948,0.02821517787360432,0.007471910516283645,0.0006192129498861608,0.31174733957306955,0.0036892829132193893,0.0024569503216791233,0.004022600205928001,0.0006014731491726538,0.0006930006363707833,0.08482854232970628
65,0.06753140732005987,0.0499898097413035,3.2832658158864056,0.13783515445957484,0.1599527754376453,0.6574252441745286,0.0009285838979541996,0.10639455782312925,-18.670055921419742,1.3196836533642418,0.5203759564528638,0.036347553922744094,0.14462913496376786,0.5023121226049373,0.24052133370251083,-0.11288286047343157,-0.5250264135028062,0.14713255588944812,0.14124867951137698,-0.0937436202919665,0.21976131959771977,0.002122982139664816,0.013114386435992033,0.0054743180026390155,0.0014864580076020977,0.0034512905512133233,0.009177454718861947,0.02125907954726176,0.007846844510965564,0.004731898974033772,0.008248931073096433,0.003783880425073231,0.0035369552509707997,0.005356512017640175
66,0.06612544786611638,0.05512943939069552,3.3103598114855046,0.12540206544785773,0.1441639498151567,0.6207698614299408,0.00048566555613183896,0.1019501133786848,-18.684249261281305,1.3460169609953523,0.6334872014665305,0.02965472368075993,0.05238978415642584,0.6304356509491428,0.36714388462975045,0.06283486406125224,-0.48805197201291006,0.26869009468121474,0.3118964137772792,-0.07143731508966797,0.11054353983026782,0.017260610330723063,0.037976133422208916,0.0016743397964545789,0.01011035078126356,0.01846968791074366,0.0056968904227582265,0.0059477250954451865,0.003679048283210963,0.006696185105854536,0.005393228228714587,0.010075702460703167,0.004837250465602367,0.009596188291505213
67,0.05501383282688557,0.06765054084777485,3.302922777816098,0.11045507178712202,0.13457254511510422,0.5710970074558437,0.0007646738484914853,0.10040816326530612,-18.029247150884117,1.2583919431559654,-0.08736287289973249,0.1173448156855874,0.2478097344674327,0.5171020213778255,0.10476204511818854,0.3256074818569643,-0.2859362368118556,0.04250004419952337,-0.0018514599366607487,-0.003133742132816461,0.24249784780689967,0.0012895239180711585,0.009258135220181233,0.03716246733535006,0.0016645878353614512,0.0073144248150508505,0.002425654587223386,0.008884585454201982,0.004084977000886605,0.008359738511734249,0.010055836002316305,0.0024817485974838764,0.0012154075860942306,0.009422580901154312
68,0.042314844210621795,0.07198426740251754,3.313411966500186,0.10810042330913593,0.13172211155104283,0.34692106213909485,0.0008672087763259539,0.05922902494331066,-18.58892621974808,1.3192974053824,-0.2178008953069726,-0.2015384406439031,0.2508789694599283,0.5266601133655242,0.17335835655392107,0.48893283643266594,-0.10816717317296196,-0.320293573928925,-0.21570911965860237,0.075569734083696,0.4253464844572928,0.0005104179245689104,0.0009377112517575384,0.05208238573097896,0.0025386290536250286,0.0025938167732518632,0.0006270997693991462,0.0019223010348520747,0.002275488505199945,0.0009705422767650776,0.02612708404817048,0.0005050478943521738,0.00025767157775755486,0.015068364025264987
69,0.04757585378021679,0.07440038652896706,3.307632310985216,0.12954162698944216,0.16158961139859263,0.4273768339022456,0.0008971167232348112,0.0908843537414966,-18.634191444903372,1.552236484835606,0.09739722631845336,-0.20596378711764443,0.14247250016235474,0.4944408483156929,-0.19046833835259533,0.46260562446881376,-0.10594363449641081,-0.41974800782001376,-0.2807922011239388,-0.152481361982989,0.46536489400853764,0.00035653610857291657,0.005418518121715907,0.05536900243223046,0.07611557775429274,0.008809192428943208,0.002476258131022176,0.003352173494768613,0.0010956215323701893,0.0005365983097115346,0.009290279194557617,0.005046669929029026,0.0005818698651898017,0.023686849104988323
70,0.039729692956596674,0.07216997981749092,3.2712697990867223,0.09911289003793555,0.12250880006620686,0.29204513913719765,0.0009585237782758782,0.05614512471655329,-19.036013590837946,1.523018021620506,-0.0518922538112815,-0.3127842511899716,0.08825003953065998,0.5016207356968305,0.009463924088857063,0.48619392934195,-0.2852439676134954,-0.5507515528942482,-0.4961829355313636,0.024970243796142755,0.6336883610903096,0.00042030620468626757,0.0005838424484613502,0.03149914632196012,0.0014788414839108927,0.001059521426599401,0.0003493706393398836,0.0023015411565368116,5.0352431148356236e-05,0.0008891525095872999,0.010082312329589053,0.0006890871640379127,0.0003426932944695368,0.008651866156721012
71,0.039412218241190074,0.07797293425367953,3.2822786625130234,0.11290610523478202,0.1497047365024867,0.24688657393682403,0.0005408917946611592,0.037913832199546485,-19.096108863716353,1.6870655297107002,0.06781166059249374,-0.15126752338527255,0.3023840302710108,0.49588313302230813,0.0714932734716314,0.557129144526932,-0.10996014941099273,-0.40793539154353436,-0.46918573447004935,-0.09722753053139242,0.6390166996691347,0.001043122127863606,0.006973565935098462,0.047462325064388244,0.007084082102450305,0.010738160718878982,0.0012204598254656946,0.0017215112449097915,0.0025004800095613793,0.00025407065401130227,0.018454642149929628,0.0006658380289254524,6.841212893434387e-05,0.012962413848615722
72,0.04530817724159826,0.06185938101141924,3.2908002274208656,0.11011648408299182,0.1345518824809811,0.2965962425042216,0.0005752294930547454,0.08861678004535148,-18.972405977654446,1.4961189037967522,0.10927220542064679,-0.1205428844031976,0.2164419325484847,0.3873802291155944,0.1014575697491311,0.44663823335490327,-0.09583574443772794,-0.46463980558876466,-0.4413714198431702,-0.04398354278664757,0.6030169973136364,0.0007442056720875757,0.002221440521299556,0.019547623724578918,0.01011816448918728,0.003763776676264735,0.001452879235906009,0.0028575411954863384,0.0019861865878555195,0.00047059803299470237,0.019456880180094803,0.0018172283037185017,0.0002742569004146898,0.006779718027766091
73,0.043766157195337656,0.06855280467757387,3.3080718324457807,0.10765658091482116,0.13945067295534802,0.2810343632707329,0.0006151569210549592,0.08498866213151927,-18.79757809665371,1.5217008420260096,0.16589980191691134,-0.0313962851579508,0.11218595119090635,0.5254462290960296,-0.11078569116890521,0.3918557302872333,-0.208175942286272,-0.5202628569558571,-0.5071766948272565,-0.2030332131063039,0.6383710943830759,0.0004142937644168061,0.007864624193594653,0.0313230947170064,0.02468415042714085,0.00722581282052811,0.0004391936541352296,0.0014135846781114158,0.0007018313833320384,0.0009147261330998063,0.01937936929778817,0.0019130098193279137,0.000627708180074826,0.010429620303860748
74,0.043403328949158694,0.06074426702383292,3.3089918996920833,0.10795587050315168,0.13745777643189175,0.36480881578482194,0.0005808731469871956,0.08952380952380952,-18.96413585398408,1.5202073555595885,0.214527390637755,0.019645000574854334,0.05477797558695795,0.536982844379077,-0.035873953511789874,0.5517096826098873,-0.2333278001030717,-0.48810780939391857,-0.4061989238759811,-0.06046933715703067,0.7262741887887342,0.0006764246999189945,0.0004805388326865059,0.04292637850615913,0.0031432300793413416,0.001031525614262776,0.0006313119433568437,0.003030339139945637,0.0009205316441717366,0.0026451867781859236,0.018757795816472474,0.0009277115295628293,0.0009930109476750477,0.012048586295606576
75,0.045081409587736404,0.07589475823318652,3.303115200957502,0.10168108902175899,0.12826335680802617,0.28067647464591405,0.0007384679114517419,0.08970521541950113,-18.671246480874384,1.3784937345679622,0.2655694481292723,0.0887683842753302,0.07142761644798115,0.24617670349289478,-0.07878366986581947,0.6603420703474694,0.003237057969437046,-0.37155497632366735,-0.5332760661983786,-0.30380911330517524,0.5502399794995282,0.0008457801818198439,0.0013648122829836126,0.007032795032214178,0.008471960111045,0.009261726924123399,0.0026704502608495455,0.0021518329344549724,0.001926978825839654,0.004582101612120846,0.0072386499520310475,0.0018430615733625317,0.001801513187570323,0.0029361438146330056
76,0.040863531225905934,0.08407667661549732,3.3137499399569132,0.09515595303171295,0.12675166764497947,0.3167224827480784,0.0015450823142721098,0.06421768707482993,-18.448712332499806,1.4111869967047421,0.107034153984261,0.18364834930510254,0.1862666988850192,0.40511978168110835,0.15157012340173723,0.4777543020562339,-0.29668634753705325,-0.4541219171789854,-0.3954531058878701,-0.03602824870507154,0.4666679078022211,0.0007358054759207966,0.0066479412183557286,0.014109426051695037,0.027050843559217993,0.006389819184990301,0.0016772614327024225,0.0032461606176817487,0.0007307865402566866,0.0012023424028723899,0.027516229649922886,0.0007721127377203113,0.0003461398316013692,0.009609854294349535
77,0.03959363236427956,0.0855630504504123,3.296934819938244,0.101023681864818,0.13869795422284908,0.26461629641663564,0.0006947750194560791,0.056961451247165534,-18.630321386719768,1.3896541563392364,0.14528935861623032,0.11756085259761966,0.1420981388477578,0.4666694444596241,0.19836072753576633,0.6450619006730587,0.09477588402621903,-0.24966757412905155,-0.3649714135581279,-0.10782711850908616,0.7509352676950538,0.0003421919664650056,0.001994831815224337,0.02958825154382329,0.0009861436675094688,0.0058374325112254075,0.0011299660053167213,0.0014012677946343142,0.0007898673026000196,0.0012299699912918195,0.07129192044351267,0.0024931793558499384,0.0009210161796303355,0.020102106662203495
78,0.05138555036509592,0.07543664822667007,3.3063091086965337,0.11942343729686873,0.14953840533559062,0.3150830359269863,0.0005657209662797708,0.08961451247165533,-18.420786828293522,1.590458502827018,0.16496978212206148,0.042958711369420643,0.0694742033795758,0.4258093190015134,-0.019842051347504844,0.43994772011031147,-0.07111570569330986,-0.3425237818493517,-0.31303740567383315,-0.272957810712709,0.7294277423247276,0.0006303737919964345,0.002321269240945804,0.022897249159267455,0.0012010812814048323,0.002587882946182469,0.0004913550647311159,0.001228077511905108,0.0012276194349847358,0.0015112495676211386,0.04040507249841849,0.005114602675897162,0.0006927087075625857,0.011781000507874789
79,0.03827837997188081,0.08420438930663283,3.3052897718292296,0.11469484104336704,0.14794281601537862,0.21463256175781745,0.000556855293042368,0.05750566893424036,-18.765561051567392,1.46492080593802,-0.006366806651817311,0.15982840667885329,0.15437788302964994,0.5893388052663635,0.20762240935193993,0.5150164882059891,0.1933437262679034,-0.2408750301440617,-0.4165684139886542,-0.2432195145885062,0.7985649150376534,0.00028857240326464505,0.0014377306558096743,0.03470586165800449,0.0005010844777750334,0.0029081453185898654,0.0004364929961682052,0.0021322373529843175,0.003671197179412664,0.0034164034138334646,0.09404964269235158,0.0030166229919130617,0.0009266870557320925,0.02628013256118625
80,0.047303732595582564,0.06898029533832462,3.285052810509492,0.10509028972754808,0.13500384398092866,0.3548996087151751,0.0007982632287876868,0.08471655328798186,-18.685762050241973,1.3692629015431756,0.2085700056755456,0.07541636987787916,0.09866436159489178,0.28213569462155064,0.26249557114697153,0.38982277400651566,0.2740094828123665,-0.1675771490200368,-0.39284131084206325,-0.15963067326966307,0.5421179976584205,0.0006929249912252353,0.0025632735187168143,0.03033448071253478,0.011826416126161587,0.004475664889928411,0.006752749565235468,0.0035588902910885195,0.001609113943203293,0.0015775072857906376,0.032309308063427335,0.0007634960707320756,0.0015245498866949796,0.010790138729041495
81,0.050387772688103766,0.06622827540015518,3.2878387555825066,0.12541518816148198,0.15320725503208776,0.4038026906362258,0.0006669539683371934,0.08462585034013606,-18.731865631908388,1.3236419548204097,0.1954758400033373,-0.13528454913585752,0.04675317877883645,0.32373616921831994,0.31624151255821326,0.463452090844633,0.1780532559473508,-0.24346476322320737,-0.5086025710217748,-0.15577779545778317,0.4729468009896236,0.0014251428055105228,0.010576468867423416,0.022305380658608546,0.00866660948234077,0.002930732910657689,0.0025495940216502355,0.011386944449205252,0.0008575828852048769,0.0006477229626938994,0.027410373175111198,0.001415352686952044,0.0006396902178897679,0.008655211057333311
82,0.05796181232708966,0.058967163289489526,3.3046367020351872,0.11600362501275163,0.13327449394774935,0.5664597082580821,0.0007405975905581376,0.10086167800453515,-18.142577797533793,1.3541034327515944,0.2435557989603399,0.09393513777256449,0.12769001192160304,0.26148781768517065,-0.10430936342726224,0.3767589925310735,-0.031092603129894945,-0.08712203313478492,-0.15900078107610896,-0.18096922055965212,0.20453532128175037,0.0023460704445493635,0.029127430841554915,0.025305855710636243,0.03539865669906223,0.004270791590734949,0.0032527181568133947,0.010418043841347693,0.001037102760982147,0.0015919144937213705,0.011385561567378622,0.0015504248532991582,0.0008720763190430726,0.011854702594410274
83,0.05691868111932514,0.07581473842614793,3.2822898999105186,0.1245477511943044,0.15194273772878897,0.3962282334158109,0.0005411604036290376,0.09024943310657596,-18.130145243203454,1.513548467116925,0.03570269016832796,0.04363260960082943,0.2662645229371955,0.3677617396196503,0.17329149738916544,0.3746725855555598,-0.13594363602794088,-0.1820580318965572,-0.2088211091395697,-0.15891561383122782,0.4242914878989421,0.002336475198123391,0.01992629774080196,0.05603016273311437,0.009468582690067107,0.01817466690807271,0.0012276663383233373,0.0019464268898003742,0.002431726589888403,0.003186043947700912,0.021772598437564402,0.004221232983743024,0.0018127921729247372,0.015235288184411182
84,0.05868746881944759,0.06562056057621633,3.3025929719625653,0.12379137158604744,0.14646230639977392,0.48965613868229596,0.0006522581786644967,0.08689342403628118,-18.168068842837123,1.4168386603850833,0.11180624608012622,0.10834562293655361,0.2240157291544255,0.46961470688299256,0.06690457960116623,0.27080914489327257,0.011760437878533418,-0.14419590692144332,-0.19556311621409886,-0.15909040317016515,0.21203040168406956,0.001029772108749655,0.018928750313979333,0.024153975109515093,0.0026206045500621767,0.03617174334786787,0.012556279888459691,0.052061504614137534,0.003126944474103233,0.0018467578192588009,0.01615883566158749,0.0020929378696019794,0.0028923131694767947,0.015547118574831594
